x,y,cluster,term,genes,cluster_label
7.211491,2.8188758,Cluster 9,Hemivertebrae (HP:0002937),HES7 JAG1 SEMA3E PTCH2 ATRX TMCO1 CHD7 WNT7A PTCH1 TBX6 DLL3 GLI3 KIAA0196 B3GALTL RAD21 SOX2 POR EBP PUF60 ORC1 SUFU FGFR1 ROR2 IKBKG ,Unresolved
7.2644343,2.985968,Cluster 9,Holoprosencephaly (HP:0001360),CDON B3GALNT2 FNBP4 PRRX1 WDPCP PTCH1 RPGRIP1L FUZ HUWE1 KIF7 L1CAM ICK RPGRIP1 TMEM216 BUB1B B9D2 DHCR7 B9D1 RB1 RNASEH2C RNASEH2B UFD1L POMT1 POMT2 CHD7 ADAR COMT HIRA SHH TMEM67 GMPPB OTX2 CC2D2A CEP290 ARVCF FKTN CEP57 TBX1 TGIF1 FKRP FANCB GP1BB POMGNT1 TMEM231 FIG4 VANGL1 SMOC1 FGFR1 HYLS1 RNASEH2A FGFR3 MKS1 SEMA3E GLI2 SAMHD1 GLI3 IFIH1 SOX2 SIX3 TCTN2 LARGE ZIC2 TREX1 BUB3 BUB1 ,Unresolved
7.107888,3.062313,Cluster 9,Supernumerary spleens (HP:0009799),CCDC39 RAB23 MYCN ZIC3 ESCO2 GDF1 NPHP3 HYLS1 GPC3 MKS1 ,Unresolved
5.5982995,1.2182093,Cluster 9,Non-midline cleft lip (HP:0100335),B3GALNT2 FKRP DMPK SMAD4 PTCH1 GRHL3 KIF7 LEMD3 POMGNT2 POMGNT1 DHODH TMEM5 COL4A1 FGFR1 HYLS1 ITGA8 POMK IRF6 B3GNT1 ISPD TFAP2A RET SF3B4 POMT1 KMT2D POMT2 HOXD13 GLI2 PHF8 GJA1 SUMO1 LARGE NBN FGF20 FKTN KDM6A TP63 ,Unresolved
5.5012684,-0.06867577,Cluster 9,Abnormality of the phalanges of the 5th finger (HP:0004213),TFAP2B NOG WNT5A GDF5 HOXD13 H19 GATA1 RUNX2 COL2A1 MYCN BMP2 GJA1 ROR2 RBBP8 BMPR1B ,Unresolved
5.5294085,-0.06559593,Cluster 9,Abnormality of the 1st metacarpal (HP:0010009),ACVR1 CANT1 NOG SALL4 SETBP1 IHH GDF5 PCNT HOXA13 ,Unresolved
7.167779,2.842194,Cluster 9,Bifid tongue (HP:0010297),DYNC2H1 WNT5A OFD1 KIF7 GRIP1 FRAS1 TMEM216 TCTN3 PDE6D ROR2 DHCR7 FREM2 C5ORF42 ,Unresolved
5.520143,-0.075682856,Cluster 9,Abnormality of the middle phalanx of the 5th finger (HP:0004219),TFAP2B NOG WNT5A GDF5 HOXD13 H19 GATA1 RUNX2 MYCN BMP2 GJA1 ROR2 RBBP8 BMPR1B ,Unresolved
7.2237115,2.9827256,Cluster 9,Scrotal hypoplasia (HP:0000046),SNRPN TSPYL1 SRD5A2 ATRX WNT7A ICK BMP4 FRAS1 POR SETBP1 ERCC2 POLR1C KAT6B TBC1D20 POLR1D STT3B IRF6 RAB18 DHCR7 FREM2 RAB3GAP2 PVRL1 PHF6 GRIP1 ORC6 MED12 SIX6 TCOF1 NDN CHRNG OPHN1 ALX4 SRY SOX9 ,Unresolved
7.3081074,2.9027221,Cluster 9,Hypogonadotrophic hypogonadism (HP:0000044),SNRPN TACR3 HFE2 NR0B1 KISS1 POLR3A POLR3B TFR2 FGFR1 NSMF PNPLA6 RAB3GAP2 GNRH1 PCSK1 CTDP1 SEMA3E HFE CHD7 DCAF17 PROKR2 FGF8 SOX2 RNF216 NDN GNRHR KISS1R KAL1 TAC3 PROK2 TP63 ,Unresolved
5.7515354,0.51527023,Cluster 9,Abnormality of the pubic bones (HP:0003172),ABCC9 COL11A2 WNT7A INPPL1 RUNX2 GRIP1 COL2A1 TBX15 FRAS1 SETBP1 DYM KAT6B GSC FREM2 MATN3 ,Unresolved
6.93361,2.5686324,Cluster 9,Abnormal hair whorl (HP:0010721),CREBBP MED12 SNRPN WRN NDN STAMBP UBE2A UBR1 ,Unresolved
5.463594,0.45049724,Cluster 9,Aplasia/Hypoplasia of the phalanges of the 5th finger (HP:0009376),WNT5A GDF5 HOXD13 H19 GATA1 RUNX2 COL2A1 MYCN BMP2 GJA1 ROR2 RBBP8 BMPR1B ,Unresolved
5.463773,0.02961131,Cluster 9,Aplasia/Hypoplasia of the phalanges of the thumb (HP:0009658),ACVR1 CANT1 NOG PTCH2 IHH PTCH1 GDF5 HOXA13 SALL4 SETBP1 SUFU FGF10 PCNT FGFR3 FGFR2 ,Unresolved
7.0202565,2.9275095,Cluster 9,Abdominal situs inversus (HP:0003363),LETM1 CFAP53 WHSC1 ZIC3 NELFA PRRX1 OTX2 NODAL CFC1 ACTG2 ,Unresolved
7.3108373,3.1883645,Cluster 9,Iris coloboma (HP:0000612),B3GALNT2 SRD5A3 CRYBB2 CRYBB1 RPGRIP1L TSC2 TSC1 TMEM138 DHCR7 BCOR B9D1 TFAP2A YAP1 RB1 LRP2 ACTB ATOH7 TMEM67 TCOF1 NPHP1 TBX22 CSPP1 FLNA ZNF423 FKTN VPS13B GDF3 ALG3 ALG2 ANK1 TMEM231 MAF TMEM5 B3GALTL TMEM114 FAM111A TMEM237 GNAQ ERF CCDC22 VSX2 CRYAA FGFR2 MKS1 NOTCH2 WHSC1 NELFA ACTG1 FGF3 AAAS C12ORF57 PORCN SALL1 SOX2 SALL2 SALL4 INPP5E LARGE GJA8 PTCH2 OFD1 PTCH1 PAX6 KIF7 CRYGD AHI1 LETM1 BMP4 CRYGC ZEB2 TMEM216 CEP41 ISPD TENM3 POMT1 ABCB6 POMT2 CHD7 SHH GMPPA CC2D2A CEP290 WNT3 C5ORF42 MBTPS2 IGBP1 FKRP NAA10 KCTD1 POMGNT2 POMGNT1 KIAA0196 COL4A1 KIAA1279 POLR1C POLR1D POMK KRAS B3GNT1 SEMA3E CRYBA4 HCCS SIX6 ARL13B TCTN3 TCTN2 SUFU TCTN1 PDE6D HRAS ,Unresolved
6.7916403,3.0974033,Cluster 9,Cupped ear (HP:0000378),MBD5 IGBP1 EYA1 RIPK4 SEMA3E CHD7 KCTD1 ECE1 DDX11 DHCR24 FOXL2 PQBP1 DHODH GNAI3 GRIP1 FRAS1 ZEB2 FGF10 TCF4 FREM2 BRWD3 FGFR3 KDM6A FGFR2 ,Unresolved
5.2987747,0.35178044,Cluster 9,Preaxial foot polydactyly (HP:0001841),KCNJ8 SATB2 ABCC9 HOXD13 GATA4 SUMF1 LMBR1 KIF7 GLI3 MIPOL1 RAB23 SALL1 BMP2 SHH SALL4 EFNB1 NEK1 FGFR1 FLNA FGF10 ROR2 FGFR3 FGFR2 ,Unresolved
5.3313055,0.2909806,Cluster 9,Humeroradial synostosis (HP:0003041),POR CYP26B1 PTDSS1 FGF9 NOG WNT7A FGFR1 GDF5 FGFR2 ,Unresolved
5.568567,1.9647031,Cluster 9,Gastroesophageal reflux (HP:0002020),ARNT2 SLC35A2 CDKL5 TSPYL1 ATRX PYCR1 BRAF MID1 CDC6 ASXL1 SKI DDOST NPHS1 WNK1 PIGN FBXL4 POLG2 TCF4 DHCR7 TECPR2 SHANK3 TFAP2A DDC SEC23A ABCD4 FOXG1 NRXN1 EHMT1 IKBKAP NALCN LTBP4 SLC6A3 KIAA2022 HDAC8 SMC3 AMER1 MCEE MECP2 RAD21 SALL1 NIPBL ORC1 ORC4 CHMP1A SLC19A2 ,Unresolved
7.271788,3.005358,Cluster 9,Anophthalmia (HP:0000528),SEMA3E NAA10 CHD7 RAX GLI2 GRIP1 PORCN BMP4 FRAS1 SOX2 SHH CSPP1 TCTN2 SMOC1 RARB FREM1 STRA6 FREM2 TFAP2A ,Unresolved
6.9107323,2.2469077,Cluster 9,Neoplasm of the oral cavity (HP:0100649),MLH1 PTCH2 OFD1 OCRL PTCH1 MSH2 SOX10 FLCN HSPG2 WRN APC KAT6B MSH6 SUFU ,Unresolved
6.971954,2.8307571,Cluster 9,Abnormality of abdominal situs (HP:0011620),LETM1 CFAP53 WHSC1 ZIC3 NELFA PRRX1 OTX2 NODAL CFC1 ACTG2 ,Unresolved
7.106914,2.6880789,Cluster 9,Primary amenorrhea (HP:0000786),TRMT10A DUSP6 SNRPN HARS2 FSHB TACR3 SOX10 SMC1A PAX2 NR5A1 WT1 NIN FSHR ITGA8 NSMF BMPR1B RET PCSK1 CHD7 HSD17B4 PPP1R3A HS6ST1 BMP15 PSMC3IP PROKR2 RAD21 FLRT3 GNRHR KISS1R POF1B TAC3 PROK2 ESR1 IL17RD WDR11 AR FGF17 STAG3 LHX4 LARS2 CLPP FGFR1 SPRY4 PPARG SEMA3A DHH CTDP1 CYP19A1 HDAC8 SMC3 CYP17A1 FGF8 NIPBL NDN SRY HESX1 KAL1 POLG FEZF1 ,Unresolved
5.435236,-0.040597152,Cluster 9,Abnormality of the phalanges of the 2nd finger (HP:0009541),COL2A1 MYCN BMP2 GDF5 TWIST1 BMPR1B FGFR2 RUNX2 ,Unresolved
5.256722,0.5491778,Cluster 9,Renal dysplasia (HP:0000110),RET DYNC2H1 MBTPS2 TBX1 JAG1 EYA1 POMT1 ARX IFT140 HOXD13 GATA3 GLI3 PAX2 SALL1 SIX5 NPHP3 RMND1 ITGA8 B3GNT1 TP63 ,Unresolved
7.2757854,2.7757347,Cluster 9,Maternal diabetes (HP:0009800),PDX1 PPP1R3A FUZ SOX3 PROKR2 VANGL1 SOX2 SHH GJA1 FGFR1 PPARG HESX1 OTX2 NKX2-5 PTF1A ,Unresolved
5.289203,0.19546473,Cluster 9,Vertebral fusion (HP:0002948),ACVR1 HES7 FKRP SMAD4 NOG HGD PTCH2 GDF3 PTCH1 GDF5 TBX6 GDF6 ROR2 FGFR2 IL1RN CHRNA1 RBM8A KANSL1 DLL3 CHRND MEOX1 SOX2 SALL4 PUF60 CHRNG SUFU FLNA ANKRD11 FLNB ,Unresolved
7.3009505,2.6480381,Cluster 9,Stenosis of the external auditory canal (HP:0000402),B3GALTL PORCN EDN1 EYA1 SALL4 RPL26 GNAI3 FGFR2 ,Unresolved
5.397953,0.75063086,Cluster 9,Erectile abnormalities (HP:0100639),GUCY1A3 DUSP6 AIP TACR3 SOX10 IL17RD WDR11 AR FGF17 FGFR1 SPRY4 NSMF SEMA3A FMR1 HBB GBE1 HFE HEXB CHD7 LMNB1 HS6ST1 TTR PROKR2 FGF8 FLRT3 NDP KISS1R HESX1 KAL1 ABCD1 FEZF1 PROK2 ,Unresolved
7.0501847,2.3476753,Cluster 9,Aplasia/Hypoplasia of the sternum (HP:0006714),NFIX NOG FIG4 GRIP1 ORC6 FRAS1 NIPBL SETBP1 ORC1 BUB1B RBM10 SOX9 FREM2 ,Unresolved
5.140801,0.42343765,Cluster 9,Vitreoretinal degeneration (HP:0000655),COL18A1 COL2A1 VCAN CRB1 COL9A2 COL11A1 NR2E3 LEPREL1 ,Unresolved
5.453094,0.86266863,Cluster 9,Myelomeningocele (HP:0002475),HES7 OFD1 FUZ IGF2 PAX3 H19 VANGL2 GRIP1 VANGL1 PORCN FRAS1 NSDHL KCNQ1OT1 BMPER SC5D FLNA FREM2 ,Unresolved
5.1655293,0.5620107,Cluster 9,Abnormality of the diencephalon (HP:0010662),GTF2I LIMK1 RFC2 ELN OFD1 PTCH1 BAZ1B GLI3 CLIP2 SOX2 TBL2 SCP2 NDP LEPR GTF2IRD1 ,Unresolved
5.2827997,0.66814756,Cluster 9,Abnormality of the antihelix (HP:0009738),NSUN2 EYA1 SLC16A2 SEMA3E FOXG1 CHD7 KCTD1 AP4E1 LIG4 GLI2 PAX1 FIG4 EFTUD2 EVC SALL1 KAT6B FLNA FGF10 RBM10 RAB3GAP2 FGFR3 RAB3GAP1 EVC2 FGFR2 ,Unresolved
5.275476,0.52615255,Cluster 9,Cutaneous syndactyly (HP:0012725),CCBE1 NOG WDR19 KCTD1 LRP4 HOXD13 LMBR1 PAX3 GRIP1 FRAS1 GJA1 ORC1 RBM10 PIEZO2 IRF6 FAT4 ROR2 DCHS1 PVRL4 FREM2 MEGF8 PVRL1 FGFR2 MYH8 ,Unresolved
5.419043,0.6115507,Cluster 9,Aplasia/Hypoplasia of the middle phalanx of the 5th finger (HP:0009161),MYCN BMP2 GJA1 WNT5A GDF5 ROR2 HOXD13 RBBP8 H19 GATA1 BMPR1B RUNX2 ,Unresolved
5.27186,0.7361561,Cluster 9,Omphalocele (HP:0001539),DYNC2H1 MBTPS2 CD96 BHLHA9 CHUK PTCH1 TTC7A IFT80 WDR35 H19 WDR34 HIC1 FRAS1 WDR60 FGFR1 HYLS1 PAFAH1B1 FREM1 FREM2 MKS1 NFIX CDKN1C YWHAE LRP2 MASP1 SEMA3E THRA COL11A2 CHD7 HOXD13 ACTG2 AMER1 GRIP1 RAB23 PORCN KCNQ1OT1 NSD1 GPC4 FLNA COL11A1 GPC3 FLNB LBR DACT1 TSHB TP63 ,Unresolved
7.3104277,3.103324,Cluster 9,Aplasia/Hypoplasia of the optic nerve (HP:0008058),PROP1 B3GALNT2 POU1F1 GDF3 ELP4 CASK PAX6 DDHD2 GDF6 TUBA8 LHX4 LHX3 ALDH1A3 SCN8A FGFR1 GALNTL5 PTF1A ISPD POMT1 GLI2 SOX3 PROKR2 SOX2 SALL4 HESX1 OTX2 SNAP29 WNT3 ,Unresolved
7.0755343,2.8772073,Cluster 9,Labial hypoplasia (HP:0000066),SNRPN RIPK4 SEMA3E WNT5A CHD7 UBE3B B3GALTL PORCN POR NIPBL SETBP1 ORC1 NDN ORC4 IRF6 ROR2 RAB3GAP2 FGFR2 TP63 ,Unresolved
7.2582073,3.144351,Cluster 9,Aplasia/Hypoplasia affecting the fundus (HP:0008057),PROP1 B3GALNT2 POU1F1 GDF3 MITF ELP4 CASK PAX6 DDHD2 GDF6 TYR POMGNT1 TUBA8 LHX4 LHX3 ALDH1A3 SCN8A FGFR1 TRIM37 GALNTL5 HMX1 PTF1A ISPD OCA2 COL18A1 SLC45A2 POMT1 GLI2 CACNA1F LYST SOX3 PROKR2 SOX2 SALL4 SLC38A8 HESX1 OTX2 SNAP29 WNT3 ,Unresolved
7.265969,2.703826,Cluster 9,Abnormality of the septum pellucidum (HP:0007375),PROP1 POU1F1 RBM8A HCCS L1CAM SOX3 PROKR2 SOX2 LHX4 LHX3 PIK3CA NSD1 DOK7 PIGA FGFR1 HYLS1 RAPSN HESX1 OTX2 WNT3 EZH2 FGFR2 ,Unresolved
5.266022,0.07351841,Cluster 9,Fused cervical vertebrae (HP:0002949),ACVR1 IL1RN MEOX1 NOG SALL4 CHRNG RBM8A GDF3 FLNA FLNB GDF6 FGFR2 ,Unresolved
5.5408926,-0.07807753,Cluster 9,Short 1st metacarpal (HP:0010034),ACVR1 CANT1 NOG SALL4 SETBP1 GDF5 PCNT HOXA13 ,Unresolved
5.5848866,2.7679079,Cluster 9,"Intellectual disability, mild (HP:0001256)",TFAP2B DARS ABCC9 CRBN PTPN11 AP3B1 POLR3B MGP GNPTG NF1 SBDS BCOR BRWD3 TFAP2A GPSM2 PGAP2 MASP1 KIF11 PEX11B MAOA LRP5 ADAMTS10 AMER1 NRAS ACTB MECP2 SRPX2 SHH GMPPB FLNA CA8 B4GALNT1 TAC3 CEP57 JAG1 EYA1 NAGA FTSJ1 NGF ZDHHC15 SPG20 GLB1 ERCC4 BIN1 HPD FGF14 FBN1 BSCL2 DHTKD1 BLM ZC4H2 MLC1 ATL1 PTEN ATP2A2 GLI3 SOX3 C12ORF57 PSMB8 NSDHL TSPAN7 EP300 CAMTA1 DLAT PDSS1 DMD ,Unresolved
6.9903173,2.5399632,Cluster 9,Aplasia/Hypoplasia of the breasts (HP:0010311),DUSP6 CDT1 TACR3 KCTD1 CDC6 SOX10 IL17RD WDR11 TBX3 FGF17 FGFR1 SPRY4 NSMF SEMA3A CHD7 HS6ST1 LMNA ORC6 PROKR2 ANTXR1 FGF8 FLRT3 ORC1 EFNB1 ORC4 KISS1R HESX1 KAL1 IKBKG FEZF1 PROK2 POC1A TP63 ,Unresolved
6.773224,2.9043121,Cluster 9,Impulsivity (HP:0100710),CREBBP GCSH GLDC MAOA AMT CASC5 CEP152 WDR62 PLA2G6 C19ORF12 DNMT1 AFF2 ,Unresolved
5.426353,0.018552767,Cluster 9,Aplasia/Hypoplasia of the hallux (HP:0008362),ACVR1 KCNJ8 NOG ABCC9 IHH GDF5 HOXA13 FIG4 BMP2 GJA1 MGP SALL4 FGFR1 FLNA BMPR1B FGFR2 ,Unresolved
7.0450063,2.57312,Cluster 9,Breast aplasia (HP:0100783),DUSP6 CDT1 TACR3 KCTD1 CDC6 SOX10 IL17RD WDR11 TBX3 FGF17 FGFR1 SPRY4 NSMF SEMA3A CHD7 HS6ST1 LMNA ORC6 PROKR2 FGF8 FLRT3 ORC1 ORC4 KISS1R HESX1 KAL1 IKBKG FEZF1 PROK2 TP63 ,Unresolved
5.459891,0.82252544,Cluster 9,Bicornuate uterus (HP:0000813),RET SF3B4 LRP2 ESCO2 TNXB HNF1B PAX2 GRIP1 FRAS1 SETBP1 RARB ITGA8 DHCR7 STRA6 FREM2 MNX1 ,Unresolved
6.9300923,2.6857831,Cluster 9,Aqueductal stenosis (HP:0002410),SLC12A6 SF3B4 SEMA3E CHD7 FGFR1 FANCB NF1 PTEN FGFR2 L1CAM ,Unresolved
6.964957,2.5450606,Cluster 9,Absent eyebrow (HP:0002223),EDA GRIP1 MBTPS2 FRAS1 SOX18 RIPK4 BRAF KRAS FREM2 ALX1 KRT85 ,Unresolved
5.4444366,0.6784689,Cluster 9,Midline defect of the nose (HP:0004122),TBX2 FAM58A PTCH1 TBX4 GRIP1 FRAS1 EFNB1 ALX4 HYLS1 NF1 FREM1 BCOR FREM2 ZSWIM6 ,Unresolved
7.305057,2.8131878,Cluster 9,Absent septum pellucidum (HP:0001331),PROP1 POU1F1 HCCS L1CAM SOX3 PROKR2 SOX2 LHX4 LHX3 DOK7 PIGA FGFR1 HYLS1 RAPSN HESX1 OTX2 WNT3 EZH2 FGFR2 ,Unresolved
7.2684855,2.800702,Cluster 9,Esophageal atresia (HP:0002032),MYCN SOX2 ERCC4 SEMA3E ITGB4 CHD7 ITGA6 HOXD13 RMRP FGFR2 EFTUD2 ,Unresolved
7.275091,2.7369027,Cluster 9,Bilateral microphthalmos (HP:0007633),GRIP1 ERCC1 FRAS1 SHH TCOF1 GDF3 PTCH1 STRA6 FREM2 GDF6 ,Unresolved
4.9889803,0.28621513,Cluster 9,Fibular hypoplasia (HP:0003038),EIF4A3 DYNC2H1 ZBTB16 IFT122 GDF5 AMER1 SMOC1 FLNA COL11A1 SOX9 GPC6 SHOX ATR ,Unresolved
5.414443,-0.002453462,Cluster 9,Abnormality of the middle phalanges of the toes (HP:0010183),RAB23 BMP2 NOG FGFR1 IHH TRPV4 GDF5 HOXD13 FGFR3 BMPR1B FGFR2 ,Unresolved
4.9635363,0.46232307,Cluster 9,Severe Myopia (HP:0011003),COL18A1 LRP2 IRX5 ELOVL4 LEPREL1 NYX ADAMTS10 ADAMTSL4 ERBB3 CNGB3 COL9A2 COL9A1 SMS SLITRK6 RAB28 TBC1D24 ZNF644 FBN1 ,Unresolved
5.688166,1.233586,Cluster 9,2-3 toe syndactyly (HP:0004691),SLC12A6 SMAD4 NOG KCTD1 DDX11 GDF5 LMBR1 RBPJ TBX15 SALL1 MYCN BMP2 NIPBL CLCF1 FGFR1 GNE DHCR7 BCOR SHANK3 BMPR1B FGFR2 TP63 ,Unresolved
5.0955634,0.4948814,Cluster 9,Short 4th metacarpal (HP:0010044),PTCH2 SUFU FLNA PTCH1 LBR FAT4 DCHS1 SHOX GLI3 ,Unresolved
5.0503845,0.42560878,Cluster 9,Aplasia/Hypoplasia of the 4th metacarpal (HP:0010042),PTCH2 SUFU FLNA PTCH1 LBR FAT4 DCHS1 SHOX GLI3 ,Unresolved
7.3491654,2.7740715,Cluster 9,Septo-optic dysplasia (HP:0100842),SOX3 PROP1 PROKR2 POU1F1 SOX2 LHX4 LHX3 FGFR1 HESX1 OTX2 WNT3 ,Unresolved
5.1085095,0.4986725,Cluster 9,Abnormality of the 4th metacarpal (HP:0010012),FGF16 PTCH2 SMOC1 SUFU FLNA PTCH1 LBR FAT4 HOXD13 DCHS1 SHOX GLI3 ,Unresolved
7.266015,3.1310296,Cluster 9,Micropenis (HP:0000054),MKKS BBS2 DYNC2H1 SNRPN BBS1 SRD5A2 WDPCP WNT5A ZBTB16 OFD1 TACR3 PTPN11 UBE2A CDC6 KIF7 CUL4B ICK BMP4 FRAS1 BUB1B KAT6B TBC1D20 ROR2 CEP41 DHCR7 MEGF8 KDM5C RNU4ATAC C2CD3 POMT2 CHD7 HS6ST1 UBR1 HOXA13 GRIP1 ACTB ORC1 BBS9 OTX2 BBS7 CEP290 BBS5 BBS4 ATRX TBCE DHODH TBX3 LZTFL1 FIG4 BBS10 AR BBS12 FAM111A POR TTC8 SETBP1 ERCC2 FGFR1 STT3B ERCC8 DCX FAT4 ERCC6 UBA1 TCF4 RAB18 TRIM32 FREM2 RAB40AL RAB3GAP2 IFT27 MKS1 PHF6 CDKN1C ARL6 SEMA3E ARX KMT2D EHMT1 ECE1 HCCS GATA4 GLI2 MAGEL2 HDAC8 GLI3 DCAF17 SOX2 INPP5E NDN OPHN1 NEK1 KAL1 PIEZO2 FEZF1 TP63 ,Unresolved
7.023466,2.8299265,Cluster 9,Abnormality of the labia (HP:0000058),SNRPN ESCO2 RIPK4 WNT5A B3GALTL POR SETBP1 KAT6B IRF6 ROR2 RAB3GAP2 FGFR2 BSCL2 SEMA3E CHD7 UBE3B AGPAT2 LMNA PORCN ATIC NIPBL ORC1 NDN ORC4 CHRNG TP63 ,Unresolved
7.2257147,2.9669294,Cluster 9,Renal hypoplasia (HP:0000089),JAG1 NAA10 WDR19 ATRX KCTD1 HNF1B PAX2 BMP4 FRAS1 FAT4 DCHS1 REN DHCR7 FREM2 RAB40AL RNU4ATAC SEMA3E CHD7 PTEN LRP4 PQBP1 GLI3 ROBO2 GRIP1 MUC1 SALL1 NIPBL SALL4 PUF60 PDE6D PIEZO2 STRA6 ,Unresolved
7.335904,3.1529434,Cluster 9,Growth hormone deficiency (HP:0000824),ARNT2 STAT5B SNRPN VPS13B TMCO1 H19 GH1 KIAA0196 LHX4 LHX3 CRH BTK SLC29A3 CDKN1C SEMA3E CHD7 ALMS1 GLI2 GLI3 GHRHR SOX3 SHH NDN LEPR HESX1 PITX2 CEP57 TP63 ,Unresolved
5.3073273,0.7117631,Cluster 9,"Intellectual disability, moderate (HP:0002342)",EGF FMR1 RPGRIP1L CASK TWIST1 PAX1 ZEB2 EBP PTDSS1 TMEM67 CENPJ INPP5E TUBB3 AKT1 MAN1B1 CDK5RAP2 IL1RAPL1 NHS CC2D2A RTTN SHANK3 FGFR2 ,Unresolved
6.7615037,2.6936312,Cluster 9,Microcornea (HP:0000482),B3GALNT2 TGFB2 WDPCP CRYBB2 CRYBB1 RPGRIP1L PRSS56 PLOD1 RBP4 TBC1D20 B9D2 BCOR B9D1 TFAP2A GORAB UBE3B BEST1 RAB23 ACTB ATOH7 TMEM67 TBX22 SC5D CHST14 CYP1B1 PITX2 FKTN JAG1 FANCB SLC16A12 ANK1 TMEM231 MAF TMEM5 B3GALTL HSPG2 FAM111A CRYAA MKS1 KMT2D ACTG1 FGF3 SMC3 EBP GJA1 NIPBL SALL4 LARGE GJA8 PYCR1 PAX6 FOXL2 SMC1A CRYGD BMP4 RPGRIP1 CRYGC PXDN TMEM216 MIR184 HMX1 ISPD TENM3 FOXC1 FLII POMT1 POMT2 HMGB3 RAI1 RAD21 ADAMTS18 OTX2 CC2D2A CEP290 WNT3 KDM6A FKRP NAA10 POMGNT2 POMGNT1 TBX15 COL4A1 LMX1B SETBP1 POMK ERCC6 RAB18 B3GNT1 RAB3GAP2 RAB3GAP1 CTDP1 CRYBA4 HDAC9 HDAC8 RECQL4 TCTN2 NHS ,Unresolved
5.5621843,-0.09415778,Cluster 9,Short phalanx of the thumb (HP:0009660),ACVR1 CANT1 NOG SALL4 SETBP1 PTCH2 SUFU IHH PTCH1 GDF5 PCNT HOXA13 ,Unresolved
7.099615,3.1630018,Cluster 9,Intestinal atresia (HP:0011100),SALL1 MYCN SEMA3E FOXF1 RFX6 CHD7 DIS3L2 CEP57 ,Unresolved
5.554029,-0.116288,Cluster 9,Abnormality of the proximal phalanges of the hand (HP:0009834),COL2A1 RAB23 KIF22 NOG IHH FLNB TRPS1 GDF5 BMPR1B ,Unresolved
7.190604,3.4639215,Cluster 9,Dandy-Walker malformation (HP:0001305),B3GALNT2 WDPCP OFD1 SMARCE1 RPGRIP1L KIF7 SOX11 H19 SMARCA4 RPGRIP1 PSAT1 TMEM138 TMEM216 BUB1B DOK7 RAPSN B9D2 TBC1D24 DHCR7 B9D1 ISPD B4GALT1 SMARCB1 POMT1 POMT2 CHD7 NRAS TMEM67 KCNQ1OT1 NSD1 NPHP3 GPC4 FLVCR2 GPC3 PHGDH CC2D2A CEP290 FKTN CEP57 FKRP ARID1A ARID1B POMGNT2 POMGNT1 TMEM231 KIAA0196 EVC TMEM5 ASXL1 COL4A1 TMEM237 HYLS1 POMK CCDC22 KRAS B3GNT1 MKS1 FTO CDKN1C SEMA3E PLG GLI3 EBP TCTN2 LARGE AP1S2 PIEZO2 HRAS BUB3 BUB1 EVC2 ATP6V0A2 ,Unresolved
5.253199,0.56850815,Cluster 9,Cutaneous finger syndactyly (HP:0010554),CCBE1 NOG WDR19 KCTD1 LRP4 HOXD13 LMBR1 PAX3 GRIP1 FRAS1 ORC1 PIEZO2 IRF6 FAT4 ROR2 DCHS1 PVRL4 FREM2 MEGF8 PVRL1 FGFR2 ,Unresolved
7.1188293,2.8620453,Cluster 9,Hypoplastic female external genitalia (HP:0012815),SNRPN RIPK4 SEMA3E WNT5A CHD7 UBE3B B3GALTL PORCN POR NIPBL SETBP1 ORC1 NDN ORC4 IRF6 ROR2 RAB3GAP2 FGFR2 POC1A TP63 ,Unresolved
5.3578525,0.5845851,Cluster 9,Meningocele (HP:0002435),HES7 B3GALNT2 FKRP OFD1 WNT7A FUZ IGF2 PAX3 POMGNT1 H19 VANGL2 VANGL1 FRAS1 TMEM216 FREM2 MESP2 POMT1 POMT2 DLL3 GRIP1 LFNG PORCN NSDHL KCNQ1OT1 INPP5E LARGE BMPER GMPPB SC5D FLNA ZSWIM6 FKTN ,Unresolved
7.20274,2.9864109,Cluster 9,Oligodactyly (HP:0012165),PORCN WNT10B SF3B4 CYP26B1 NIPBL ESCO2 SEMA3E SMOC1 CHD7 WNT7A GLI3 ,Unresolved
-0.50266707,-3.3023312,Cluster 10,Erythroderma (HP:0001019),DCLRE1C KRT1 SPINK5 MBTPS2 CYP4F22 KRT10 GTF2H5 TGM1 EBP ADAM17 GJB2 ERCC2 NIPAL4 ERCC3 DSG1 RAG1 RAG2 ,Unresolved
-0.23049286,-3.0038362,Cluster 10,Dry hair (HP:0011359),WNT10A GJA1 LPAR6 KRT17 ERCC8 ASL ERCC6 BCS1L KRT74 ,Unresolved
