x,y,Name,Genes
2.9599679,9.279944,NR2F1 human,CYP17A1 LHCGR DR1 SERPINC1 MTTP APOC3 APOA2 CYP19A1 APOB
6.3328986,1.8547426,NR2F2 human,PPARA HEY2 HEY1 E2F1 NTS POU5F1 TFAP2A
5.8030577,7.0058603,NR2F2 mouse,FLT1 DR1 PPARA MTTP SLC2A4 OXT ATP1A1 CYP7A1 RARE1 POU5F1 RARE2 DSPP VEGFA AR REN1 SHH BGLAP RARB INSL3
1.327282,7.911976,NR3C1 human,STAT1 UGT1A1 SLC10A2 BAD ATP1B1 NFKB1 PNRC1 CDK6 CDK4 PPIG BAX S100P RLN1 RLN2 TP53 CSF1R ATF2 NR1I2 CDKN1A MAOA TAT SRF SCNN1A BRCA1 ETS1 ELK1 NR3C1 CYP19A1 HSD11B2 CCND3 HRH1 CALD1 CCND1 BGLAP RPS6KA3 SPP1 COX1 MUC4
0.63868666,3.3117807,NR3C1 mouse,TRIM63 VDR ABCC2 SLC10A1 FAM89B PDHX BRCA1 NR0B1 CH25H NPAS4 PTGS2 RUNX2 NFKBIA CCND3 CDK6 CDK4 CRH PTX3 HES1
-1.0379018,3.6276093,NR3C2 human,CABIN1 CD40 LCN2 CCR6 ATP1B1 CCR5 EGFR
4.5637364,4.7139053,NR3C2 mouse,TNS1 RASL12 TSC22D3 SCNN1A MLLT3 FKBP5 SGK1
2.7539742,6.876735,NR4A1 human,CDKN1B MMP2 SERPINE1 HSD3B2 RNF7 TNF FASLG CYP17A1 BABAM2 CCNA2 CYP11A1 E2F1 STAR TIMP2 MDM2
2.4818568,6.2450466,NR4A1 mouse,AR EDN1 FASL KCNB1 SERPINE1 HSD3B1 CYP21A1 PRL PRMT1 NKX2-5
2.9699037,6.7189384,NR4A2 mouse,PTPRU NRP1 APOM KCNB1 GCH1 TNC SPP1 PITX3 SLC6A3 SLC18A2 MMP1A FOXP3
2.6959903,6.9644465,NR5A1 human,STARD7 LHB CITED2 HSD3B1 HSD3B2 NR0B1 PNRC1 POU5F1 CYP19A1 PBX1 CYP17A1 MC2R CYP2B6 NOV CYP11A1 CYP11B2 STAR CYP11B1 FSHR SRY AMH INSL3
2.4748218,7.0381374,NR5A1 mouse,LHB ADCY4 NR0B1 AKR1B7 POU5F1 CYP19A1 PBX1 CYP17A1 NR5A1 MC2R FGF9 CNR1 CYP11A1 CYP11B2 STAR CYP21A1 NOS1 SOX9 AMH INSL3 WNT4 ABCG2 INHA
2.5945318,8.539653,NR5A2 human,NR5A2 ABCG8 CETP ABCB11 SLC10A2 CCNE1 CYP11A1 HSD3B2 STAR CYP11B1 ABCG5 CYP19A1
2.5014024,8.778978,NR5A2 mouse,SLC10A2 TNF SLC51A NR0B1 SLC51B CYP7A1 CYP8B1 POU5F1 CYP19A1 KISS1 CCND1 CCNE1 APOA1 NANOG KRAS SCARB1 PTF1A PTGDS
6.3861656,3.4444606,NRF1 human,NQO1 SNRPN GALNT3 FMR1 SLC46A1 IDE SDHB TOMM34 COX6A1 FXR2 PRDX3 SPAST PRDX5 CXCR4 CAPNS1
7.3095064,5.276378,NRF1 mouse,GRIA2 IL1RN COX17 FMR1 MT1 IDE SIRT6 PVR ATP1A1 NR3C1 ATP1B1 GRIN1 KIF17 SDHA GRIN2B FCGR3 SP7 HMOX1 COX4I1 TFAM NOS1 CD47
6.347446,6.8967123,NRL mouse,KCNV2 MEF2C RBP3 PPP2R5C SAG RHO NR2E3 PRPH2 PDE6B PDE6A
5.559845,0.64532524,NUPR1 mouse,CCNA2 TCF19 PAXIP1 EP300 HMOX1 GCG
2.9838188,9.23845,ONECUT1 mouse,FOXA2 G6PC ONECUT3 FOXF1 SLC2A2 PDX1 MAFA NEUROG3
5.6508884,1.0949918,OTX2 human,POU1F1 IL6 RBP3 DCT CCNG2 AURKA HESX1 IGF1 PAX6 TYR BEST1 CDC25C
6.4561234,6.790628,OTX2 mouse,FGF15 TYRP1 NKX2-2 CRX TYR GNRH1
1.4043473,3.905162,PARP1 human,IL10 JUN DNAAF4 FN1 HTR1A NFKB1 IFNG VIM BCL2 SNAI1 IFNAR1 FBN1 RELA SMARCB1 CDKN1A SERPINE1 HFE CXCL1 BRCA2 FOXO1 THBD SH3BP2 CDH1 E2F1 SERPINF1
0.761605,3.9521089,PARP1 mouse,RELA IL10 SH3BP2 E2F1 FN1 NKX2-1 NOS2 MMP9 VCAM1 NFKB1 APOD
7.291867,5.132744,PAX2 human,WT1 NCAM1 ERBB2 ADAM10 TP53 L1CAM
6.464071,5.829727,PAX2 mouse,ROBO3 RET EMX2 EYA1 EN2 TRP53 GCG PAX6 POU3F3 WT1 SFRP2 GBX2 CCND1 NEUROG2
2.522481,1.170756,PAX3 human,DPYSL2 SHH CXCR4 BCL2L1 MITF MET
6.3127847,4.982631,PAX3 mouse,LEF1 TGFB2 TYRP1 DMRT2 ST8SIA2 MITF MYOD1 POU3F2 LBX2 DCT MET MBP SPRY1 MSX2 WNT1 HES1 ITM2A FGFR4 NEUROG2 MYF5
0.22747058,0.7084506,PAX5 human,LEF1 BLK RB1 XBP1 MMP1 CDKN1A FHL2 PRKCE PRDM1 CD79A MYCN CCND1 TERT CD19 BCL2 BAX MET TIMP1 TP53 FCER2 RAG2
0.3813575,0.62794644,PAX5 mouse,CSF1R BLK AICDA CD72 FLT3 EBF1 IGH EN2 IGK PRDX6 CD79A IGLL1 CD19 BLNK
4.7061725,6.3874087,PAX6 human,ITGB1 PCSK1 ITGA5 MMP2 FABP7 PDHX SIX3 PROX1 MET KRT12 GCG
5.6095624,6.619063,PAX6 mouse,TGFB2 ODF2 SHROOM3 WNT7B PDX1 TRP53 GCG MMP9 G6PC2 MAFA DKK3 GCK PAX2 MAF SFRP2 BCL9 FGF15 CDK6 MAB21L2 ALDH3A1 MET HOXD4 SP8 TCF4 CRYAB NEUROG1 NEUROG2 TRIM11 TLR4 VSX2 CRYAA PCSK2 CDKN1B PCSK1 NR2E1 RLBP1 ATOH7 SOX2 SHH SIX3 PLAGL1 SOST BCL9L
6.057429,8.231782,PAX7 mouse,NFIX ID3 MYOD1 ETS1 PAX3 MYF5
6.6305647,6.3915586,PAX8 human,WT1 TG NCAM1 E2F1 SLC3A1 SLC5A5 TP53 TSHR
2.2295961,0.22026832,PBX1 mouse,DCC HOXB1 CDKN2B MYOG PAX6 PAX3 PBX1 CYP17A1 MC2R CDH1 FGF10 PF4 ALX1
2.10068,0.3278404,PBX2 human,EMX2 VCP MEIS1 UGT2B17 FMO3 PF4
5.5084333,6.663113,PDX1 mouse,NR5A2 ST18 INS2 SLC2A2 FAM3B PAX4 TSHZ1 GCG NEUROG3
6.086278,3.5151114,PER1 mouse,SLC12A3 EGR1 FXYD5 BHLHE40 CRY2 SCNN1A CREM CLOCK ARNTL
1.8773775,6.482467,PGR human,IGFBP1 IL10 DUSP1 ESR1 ATP1B1 FOXP3 VEGFA BCL2 RLN1 RLN2 ABCG2 RELA IRS2 KLK4 KLK3 PLD1 EGFR CYP19A1 PTGS2 HLTF CCND1 ERBB2 E2F1 YWHAQ MYC
1.5150088,1.9402694,PGR mouse,PTGER2 FAM89B FSHB TRP63 IHH CSN2 ESR1 KLF5 H19 CYP19A1 NFKBIA BCL2L1 ID4 ADAM8
1.3727093,7.685965,PIAS1 human,FABP2 CYP17A1 MUC1 STAT1 SI PRMT1
-0.89002085,3.5040646,PITX1 human,JUN LHB IFNA1 FSHB PRL RUNX1 DUX4 TBX4 RUNX2 TERT IRF2 NKX3-1 IRF7 HES1 TRIB2 GNRH1
3.9879115,1.9048862,PITX1 mouse,TBX1 LHB TERT FSHB BARX1 TBX4
3.9728317,6.353077,PITX2 human,LEF1 SLC13A3 FGF16 ABCB1 PLOD1 WNT5A FSHB PRL LHX6 WNT2 GNRH1
6.4218154,7.886548,PITX2 mouse,LEF1 TBX2 DLX2 TBX1 MEF2C GAD1 FSHB MGA MYOD1 FOXJ1 GATA4 TBX6 ISL1 TBX5 TBX4 NR5A1 BMP4 TBX15 DEPDC1B PLOD1 HESX1 AMELX MYF5 TPT1
5.838876,6.0436845,PITX3 mouse,FOXE3 ALDH1A1 EN1 BDNF SLC6A3 SLC18A2
2.7413356,7.6852803,PLAG1 mouse,EGR1 FAS NKX3-1 TRP53 TNFRSF10B IGF2
1.4980222,3.3531926,PML human,FLT3 CDKN1A UBA7 CCNT1 EAF2 TNFAIP3 HIPK2 EGFR NR4A1 HCK PML GRIP1 CCND1 EP300 BAX CASP3 IFNB1 TNFSF10 TP53
6.045076,7.0096345,POU1F1 human,GHR POU1F1 GH2 VDR BDKRB1 INSM1 PRL REN CGA GH1 TSHB
6.1624813,6.964438,POU1F1 mouse,GH GHR NEUROD4 C1QTNF3 TRH PRL TSHB
0.39392465,0.64439005,POU2AF1 mouse,POU2F1 SPI1 POU2F2 SLC22A1 IGH CXCR5 IGK CD79B ALDH1A7 SPIB LGALS1 ID3 ID2 BTK
3.334699,6.234859,POU2F1 human,HBG1 PTGIR CDX2 VWF ST6GAL1 GADD45A TXNRD1 POU2AF1 VCAM1 IL2 HIST2H2BE AR IL5 IL4 GFI1B ID1 IL2RA RRM2B SNAI2 LCT MAD2L1 GCM1 GNRH1 UGT2B7 TRA SDC4 TWIST1 PLAU GATA1 HPGDS LGALS4 RPTOR CCND1 BDKRB1 CAPN6 TK1 SPP1 SNAPC1
0.15925758,0.5792085,POU2F1 mouse,THRB CDX2 FAM89B GADD45A LPL ATP11C CSN2 IL2 IL5 IL4 CD79B CD79A MYH4 ALDH3A1 IRF3 IFNG BTK NOS2 MAD2L1 GNRH1
1.0604484,0.9122288,POU2F2 human,IL5 SPI1 SPIB TRA HBB ID2 TK1 HLA-DRA SPP1 HLA-DOB
0.56958604,0.63467896,POU2F2 mouse,CRISP3 CSF3 LPL IL5RA CXCR5 RETN ATP11C PDCD1LG2 IL2 IL5 IL4 CD79B CD79A IFNG BTK NOS2 CD36
7.4773088,4.879299,POU3F1 mouse,EGR2 MPZ MBP OTX2 MYF5 LOR
5.667544,5.6489496,POU3F2 human,DDC FABP7 CDH13 MITF NKX2-1 PDE5A PAX3 GNRH1 FOXP2
0.5494934,0.44234893,POU4F1 mouse,CDKN1A SYT1 BCL2L1 BCL2 BAX PMAIP1 POU4F2 RUNX3
6.7923703,1.8919944,POU5F1 human,EOMES SEMA6A LEFTY1 DDC DLX5 CDKN1A CDX2 GADD45A GATA6 THY1 DKK1 FGF4 TBXT TBX18 BMP4 HLX SOX2 ZFP42 ID2 ITGA6 SPP1 NANOG L1TD1 TDGF1
6.5800633,1.981574,POU5F1 mouse,EED SEMA6A LEFTY1 CDX2 ZFP819 TET2 MYOD1 NR0B1 POU5F1 UTF1 KLF2 PAX2 ZFP42 KIF2A XIST NANOG STK40 TPT1 CDKN1A MESP1 HST1 RIF1 GATA6 MIR302A FGF4 FGF8 SOX2
4.5953193,8.464005,PPARA human,IGFBP1 SREBF2 CPT1A G0S2 ACSL1 APOA5 APOA4 MMP9 SOD2 NFKBIA FABP4 CYP2C9 IL6 APOC3 ACOX1 APOBR TXNIP ANGPTL4 CYP1A1 PLIN2 CETP SERPINE1 LPL UCP1 CGB5 SLC9A1 PTGS2 SULT2A1 TUBA1B ACADL HMOX1 SLC25A20 PDK4 MLYCD CD36 IL6R UGT1A9 STAT5A APOB
4.766208,8.425764,PPARA mouse,SLC15A1 CPT1A CDKN2A CIDEA RARE1 RARE2 MMP12 ALDH3A2 NFKBIA FABP4 IL6 PXMP4 ANGPTL4 BCL2 ACOT1 IL6ST TRIB3 FBP2 FABP1 CEBPA CEBPB GSK3B SLC27A1 ABCD4 CEBPD NR1I2 RETSAT PEX11A SERPINE1 LPL SERPINE2 UCP2 IL6RA MPO AKR1C18 CYP7A1 PTGS2 GYS2 LGALS4 UCP3 TBX21 SLC25A20 PDK4 SPP1 CD36 STAT5A
5.120359,8.389858,PPARD human,HSD11B2 CAT LPL ANGPTL4 TXN PDK4 ANG TIMP1 SAT1 SOD1
5.8205266,8.22252,PPARD mouse,TGFB1 GYS2 SP1 LPL INSIG1 UCP3 SLC25A20 ANGPTL4 PPARG PDK4 FOXO1
4.86911,8.35335,PPARG human,POU2F1 GK GDF15 MMP1 BAD CAV1 CFLAR MMP9 TG RARB BCL2 REN ABCG2 TP53 CD83 CSF1 SERPINE1 ACAT1 RETN DBI TNFRSF11B VLDLR CLDN2 EGFR SLC9A1 SLC5A5 BRS3 CCND1 MYC CD36 SOCS7 CIITA ADIPOQ JAG1 CPT1B NR1H3 KLF4 TSHR ERP44 FABP4 CAT CCNE1 APOBR BCL2L1 TXNIP ANGPTL4 PLIN2 CEBPA NOTCH4 DEFB103A ERO1A CDKN1A PTEN ATP2A2 SLC2A4 FGF1 FASLG SAT1 AGER ICAM1 PTGS2 LIPE HMOX1 UGT1A9 PDK2 APOB
4.972197,8.422267,PPARG mouse,CAV1 CIDEC TRP53 CIDEA IL2 GCK COPS5 IL4 SCNN1G IFNG MSTN SLC27A1 CSF2 CSF1 SERPINE1 UCP2 UCP1 RETN DBI MUC1 CCND1 UCP3 ADIPOQ EGR1 INSR PAQR7 PLIN1 HGF SORBS1 PDX1 KLF5 SOD2 MAF FABP4 TMEM159 CAT ANGPTL4 PLIN5 PLIN4 PLIN2 PCX SLC2A2 ATP2A2 FGF1 PTGS2 GYS2 LIPE C1QTNF3 HMOX1 SCARB1
2.7547917,9.09988,PPARGC1A human,CYP2C9 APOC3 MFN2 MLYCD APOA5 CYP7A1 ALDOB OTC PCK2
2.4067771,8.732873,PPARGC1A mouse,G6PC SREBF2 CPT1B PPARA LHB NR1I2 CAV3 PDHX UCP1 TFB2M NRF1 TFB1M APOA4 CIDEA CYP11B2 HNF4A TFAM HAMP MBP PITX3
0.692266,0.34233826,PRDM1 human,LMO2 PCNA MYC GCSAM MKI67 CIITA
0.13697334,0.4352494,PRDM1 mouse,BMP5 NLRP12 XBP1 BCL6 ID3 PAX5 TNFRSF17 CXCR5 IFNB1 PDCD1 MAP3K5
3.1212544,9.378109,PROX1 human,NR5A2 CDKN1B RGS4 CDKN1C NR1I2 CCNE1 SIX3 IFNG AKT2 TWIST1 CYP7A1
3.2188115,2.1289065,PROX1 mouse,ESRRA NOTCH1 CALCRL FLT4 GFI1 TWIST1 OLIG2 CYP7A1 CRYGD RGS4 PDPN CCNE1 IFNG NKX2-5
3.342109,6.306161,PTTG1 human,RHOA PTTG1IP FGF2 VEGFA CDC42 CCNB1 LGALS1 ID3 MYC KDR CDK1 RAC1 TIMP2 S100A4 DOCK1
0.37794757,6.144734,RARA human,SFTPB FGFBP1 ABCC3 MUC5AC PRKCA HCK CCNA1 SCD RARB CRH CYP1A1 GNRH2 CDKN1A MAOB CRABP1 NR1I3 CXCR5 PLAU ETS1 ICAM1 RPTOR THBD HSD17B2 HNF4A ANXA8 MACROD1
2.9949572,7.659568,RARA mouse,NEPN PCP2 ABCC2 CEBPE STAT1 LAMB1 KLF5 RARE1 PITX2 POU5F1 RARE2
5.647682,0.7425827,RB1 human,DNMT3A SFTPD FOS IGF1 VEGFA DHFR ELF1 RBL1 TFDP1 SP1 EBNA1BP2 FGFR1 BIRC5 TGFBI PPARG CDK1 DDIT3 HBP1 ATF2 PCNA RB1 CDKN1A BRCA1 WRN CDH1 E2F1 MYC E2F2 E2F3 TP53BP2 MAP3K5
3.9156685,2.195243,RB1 mouse,ATF2 ROBO3 SPI1 JUN CDKN1A FOS IGF2 IFI202B BGLAP2 H2-EA-PS ELF1 FOSL1 SP1 CCND1 BIN1 E2F1 BIRC5 MYBL2 DNMT1 TDGF1
4.9431233,1.4095455,RBL1 mouse,MYCN MYC ALPL HES1 FGF2 MYBL2
5.514488,0.6730279,RBL2 mouse,PCNA CCNA2 RAD51 SOX2 STMN1 ALB CDK2 BIRC5 CDC25A BRCA1
0.26285988,1.7199295,RBMX human,EGR1 FOSL1 JUND KIT TXNIP FOS JUNB ROS1
0.024370158,1.1128062,RBPJ mouse,CR2 CDKN1A HOXD1 PRDM1 FOS OLIG2 NFATC1 TYROBP ASCL1 LFNG CDH2 BIRC5 HESX1 SOX9 PLCG2 RLIM HES1 NODAL
-0.6013649,3.6407037,REL human,CRP IL10 CDKN1A BCL2A1 TNFAIP3 KLK3 SELE F3 ICAM1 IL2 SOD2 IL1B IL6 CSRP1 IL2RA CCL5 IL12B CCL2 CD40LG EPHB2 BIRC3 IER3
-1.0173546,3.7907352,REL mouse,RC3H1 NGB IGK FOXP3 IL2 SOD2 IL1B PTHLH IL4 WT1 IL23A IFNG EZH2 BIRC3 IL21 CEBPD TNFAIP3 TNF RORC TCRG-C1 CCL5 MYC E2F3 BCL2A1D IL12B CCL2 IL12A NOS2
0.41517583,4.8840218,RELA human,BAD CCK PSMB9 COL1A2 COL1A1 IL23A BAX CYP1A1 TP53 OPTN EPAS1 SERPINE1 NOLC1 PSMB10 BTS1 MUC2 E2F1 ALOX5 MYC AKT1 AKT2 HES1 MUC6 EGR1 ABCA1 TSLP TNFSF14 MIF GADD45G HLA-A BACE1 HLA-F AR COL2A1 NOX4 SDC1 NOX5 SNAI1 PTGES CFTR PTGFR IL1RN CRHR1 OXTR CFI TWIST1 GATA3 HIF1A ICAM1 LIPE CYP27B1 HMOX1 PDK4 IL12B TNFSF10 IL12A COX1 JUNB IER3 CTSB CCR2 EDN1 IL10 CCL22 CCL20 FN1 CARD8 VEGFD IL18 SIRT1 VEGFA IL1A TLR2 MMP13 IL1B MMP12 TF NCOR1 NCOR2 CEACAM1 BHMT MMP14 TLR9 CD28 TFF3 GNRH2 TFF1 TLR7 TLR3 SERPINA3 CD40 BTG2 EBI3 BRCA2 KLK3 SOCS3 HSD11B2 EPCAM TERT STK39 RIPK2 CD38 TIMP1 CCR7 PCK2 CCR5 CCR3 PPARA STAT1 MGMT PLIN1 CSNK2A1 SERPINB1 STAT3 STAT4 PROX1 BGN F3 IL17A F8 XIAP SAA2 SAA1 CYP2E1 CD40LG HBEGF IL17C PPARD CCL13 CCL11 TNFRSF13C CDKN1A FAF1 IFNA1 PIGR PTAFR PTGER4 GSTP1 PTGS2 CXCR2 HYAL1 NAMPT CXCR4 IFNB1 CCL19 CD58 OLR1 CD74 TAP2 TAP1 VCAM1 AGT GRIN1 FOXP3 CXCL10 WT1 CXCL12 OLFM4 FAS PPIG S100A6 CD69 PTPN6 ABCG2 CD86 CSF2 CD83 CSF1 GTF2B CD80 TNC TNF FOXO3 EGFR SLC9A2 YY1 BCL2L11 CCND2 CCND1 CDH1 TBX21 ADORA3 ADORA1 NLRP2 MICA REPS2 MUC17 PCYT2 TRAF1 TNFRSF10B TNFRSF10A TRAF2 SELE GFAP NFKB1 CREB3 GCLC BCL2L1 HPSE BIRC5 LCN2 PGR BIRC2 BIRC3 LPL PLAU FASLG AGER CYP19A1 FGF7 FGF8 RGS4 CCNB1 NPPB TNFRSF9 POU2F2 MMP1 MMP2 PLA2G2A GKN2 MMP3 CFLAR NFKBIZ MUC5AC PTPN13 MMP9 TAPBP IL2 IL4 IRF1 NFKBIA ELF3 BMP2 IL6 CDK6 IRF4 TNIP3 CDK4 ADORA2A COL7A1 IFNG BCL3 BCL2 CARM1 IRF7 FBP1 DEFB4A CXCL8 ABCB1 GSK3A NCAM1 BCL2A1 TNFAIP3 CXCL2 NRF1 CXCL1 CYP3A4 CYP3A7 CXCL5 CASP9 BDKRB1 CASP3 TRPC1 MADCAM1 DRD2 AMH MCL1 TBP KDM2A CR2 MUC5B NOS3 VWF ERAP1 ERAP2 ALOX5AP PLAUR SOD2 PTHLH IL2RA SFTPA1 TRIB3 CRP HDAC1 FLT4 PTEN HDAC7 LTC4S SLC25A27 THBD MAT2A CCL5 CCL4 IGF2BP2 ITGAX CCL3 NOS1 CCL2 NOS2 TRIM21 UPP1
0.47446495,4.704442,RELA mouse,PTPN1 CDX2 TRP53 VCAM1 AGT IGK TEC CXCL10 CXCL11 COL1A1 WT1 STIM1 IL23A FAS CD86 EPAS1 HK CSF1 SERPINE2 SLC1A2 CD80 TRP63 TNF CXCL15 YY1 KLRB1C CCND1 MYC AKT1 HES1 MAP3K8 HGF NFKB1 PGF SELP FASL BCL2L1 PSME2 DNMT1 BIRC3 CACNA1C DMP1 SLC2A4 TWIST1 RORC ATP12A ICAM1 TCRG-C1 CYP11A1 FTH1 PDK4 APOE BCL2A1D IL12B SOX9 TNFRSF4 TRIM63 IL10 CCL20 MMP3 CFLAR FN1 MMP9 IL2 TLR2 CDK9 IL4 BMP2 IL6 MMP14 IL9 IRF4 IFNG BCL2 PECAM1 REG3B CD40 EBI3 TNFAIP3 NRF1 HSD11B2 DUOX2 SHH STK39 RIPK2 CD38 CXADR KDM2A PPARA CDKN2A MGMT FOS NGB TRP73 KLF5 ITCH SOD2 CLDN5 PPM1D XIAP MET CDKN1B CCL12 PTAFR PTEN DCST2 DCST1 GLI1 TNFSF13B PTGS2 PHEX LTC4S CXCR4 CCL5 IGF2BP2 IFNB1 CCL2 NOS2 UPP1 PGLYRP1 GABRE
3.0975597,1.333599,RELB mouse,TCRG-C1 MYB CCND1 MYC HES1 BIRC2
7.184913,5.1951814,REST human,CHGB CHGA STAT1 BDNF OPRM1 DYRK1A CARTPT GRIN1 SYN1 LIN28A AR GJD2 TH VGF KCNQ2 KCNQ3 AVP SCG3 VIP NRP1 GABRB3 TPH2 PCSK1 CACNA1H GLRA1 PENK TUBB3 KCNN4 CD59 TAC3 TAC1 DGCR5
7.1443043,5.2922273,REST mouse,SRRM4 TPH2 BDNF BSX OPRM1 DYRK1A CELSR3 NPAS4 CACNA1H BRINP1 GJD2 GRIN2B PENK SCN8A KCNN4
7.1789837,4.7393847,RFX1 human,PCNA MSLN HDAC1 CD70 IL5RA FGF1 ITGAL MAP1A COL1A2 HLA-DMB MYC HLA-DRA HLA-DPB1 HLA-DOB CIITA
5.523498,5.5843363,RFX5 human,HLA-DRB5 HDAC2 COL1A2 HLA-DMB IFNG HLA-DRA HLA-DPA1 HLA-DQB1 HLA-DPB1 HLA-DOB HLA-DRB4 HLA-DMA HLA-DRB3 HLA-DQA2 HLA-DOA HLA-DQA1 HLA-DQB2 HLA-DRB1
3.2473915,3.6527224,RFX5 mouse,H2-EA-PS H2-EB1 H2-DMA H2-DMB1 H2-OA H2-OB H2-AA H2-AB1
5.101825,3.5859697,RFXANK human,HLA-DRB5 HLA-DMB HLA-DRA HLA-DPA1 HLA-DQB1 HLA-DPB1 HLA-DOB HLA-DRB4 HLA-DMA HLA-DRB3 HLA-DQA2 HLA-DOA HLA-DQA1 HLA-DQB2 HLA-DRB1
3.1895301,3.6336405,RFXANK mouse,H2-EA-PS H2-EB1 H2-DMA H2-DMB1 H2-OA H2-OB H2-AA H2-AB1
5.2582436,3.4778175,RFXAP human,HLA-DRB5 HLA-DMB HLA-DRA HLA-DPA1 HLA-DQB1 HLA-DPB1 HLA-DOB HLA-DRB4 HLA-DMA HLA-DRB3 HLA-DQA2 HLA-DOA HLA-DQA1 HLA-DQB2 HLA-DRB1
3.146391,3.5731788,RFXAP mouse,H2-EA-PS H2-EB1 H2-DMA H2-DMB1 H2-OA H2-OB H2-AA H2-AB1
6.7391167,2.098458,RNF2 mouse,SOX2 ZFP42 SCNN1A TRP63 HOXB4 HOXB8 FEZF2 HOXB6
6.5030847,7.9521284,RORA mouse,PCP2 CPT1B PPARA CAV3 APOC3 APOA1 E2F1 CYP7B1 LAMB1 ARNTL NPSR1
2.3170912,0.4991055,RUNX1 human,JUN MIR27A GP1BA NFKB1 KLF4 IL3 VEGFA IL2 CD6 NF1 PRKCQ BPI MYL9 PF4 MAD2L1 CSF1R ITGB2 SLC22A4 RELA SPI1 CSF2 CSF1 NCAM1 ITGA2B FHL2 MPL PIK3CD MPO ALOX12 KLK3 LGALS3 CCND2 MECOM BAALC CCL3 SYMPK TIMP1 MYH10 CD34 ELANE
0.94839156,0.85427076,RUNX1 mouse,CSF1R CEBPA SPI1 CD40 CDKN2A IGFBP3 MPL AI467606 SMAD6 IL2 CD79A ART1 IL23A SLC22A17 FXYD2 IFNG PIEZO2
3.656617,5.7561793,RUNX2 human,PTH MMP2 VEGFC IHH LRP5 TWIST1 PLAU KLK3 ESR1 VEGFA MMP13 AR LGALS3 IBSP PIP SP7 SNAI2 SNAI3 ELANE
3.7740834,5.495037,RUNX2 mouse,SMURF1 IFI204 OSR1 AXIN2 ASRGL1 DKK1 GDF10 COL1A2 MMP13 COL1A1 TG BMP2 ZFP64 MGP SP7 ALPL BAX MCM3 SHOX2 LEF1 IHH CSN2 PANX3 COL10A1 SPP1 HES1 NR2F2 FGR18 SMAD6 DSPP BGLAP2 FGF18 COL2A1 TCF7 PPARG ATF6 HBEGF ELANEE DDX5 PTTG1IP THBS1 IKZF1 FGF3 CYP19A1 CREBZF OLFR17 LGALS3 GJA3 BGLAP CYP11A1 ENPP1 IBSP TNFSF11 SOX9 COX2 SOX5 SOX6
0.14818893,1.4187052,RUNX3 human,JAG1 CFLAR RUNX1 MMP9 CLDN7 CAPN10 DNASE1 CD6 TRAF6 TCF4 CLEC4G TXN2 CDKN1A ICAM3 PEA15 HSPD1 ING1 TIAL1 CASP8 ING4 CCND1 CASP7 MYC CASP2 CASP3 FADD TIMP1 HES1 CD36 WNT4
7.4070725,4.827975,RUNX3 mouse,CLDN7 CD4 ITGAE SLC22A17 IFNG THBS1 CCR7 PIRB
3.0360973,9.302874,RXRA human,CPT1B ABCA1 ABCC3 SERPINC1 CXCR5 CGB5 IL2RG CYP3A4 CYP7A1 PLD1 NOL7 THBD ABCB11 HNF1A IL2RA HSD17B2 IL2RB HNF4A GNRH2 TLR10
3.1192849,8.849069,RXRA mouse,SREBF1 ABCC2 DR1 PCX MTTP NR0B2 MPO CYP7A1 RARE1 RARE2 LIPE CYP26A1 ABCB11 CYP2B10 AMELX
6.8239737,1.8633393,SALL4 human,ZEB1 ABCA3 HOXA9 SALL4 CDH1 PTEN POU5F1
0.09346227,1.0605015,SATB1 human,SPARC SPI1 CR2 HDAC1 HBE1 CYBB MKI67 GATA3 IL2 IL5 IL4 IL2RA CD8B CDK4 BCL2
0.20495638,0.8482304,SATB1 mouse,IL4 SPI1 CR2 BCL2 NES NANOG
2.6656075,6.9946356,SF1 human,SULT2A1 MC2R TCERG1 LHB CYP11A1 HSD3B2 STAR U2AF2 SOX9 NR0B1 AMH SF3B1
2.7405696,7.3053484,SF1 mouse,LHB HSD3B4 NR0B1 POU5F1 CYP17A1 VNN1 CYP26B1 CYP11A1 STAR SOX9 AMH CGA ABCG2 GNRH1 INHA
0.9387399,1.2729516,SFPQ human,CXCL8 TH DNAAF4 STAT6 ADARB2 NEAT1
3.4052286,3.9337788,SIN3A mouse,CEBPB SP3 MAP4 REST STAR NOS2 SMARCA4
1.388109,5.1410775,SIRT1 human,NQO1 EGLN1 HBE1 BCL11A CFLAR HSPA4 TNFRSF10B ESRRG PAX6 SELE MMP9 FOXP3 TBX3 HIC1 LIN28A COL1A2 TP73 IL1B PER1 PPARG HYOU1 EZH2 TP53 NOTCH1 ABCB1 SHC1 CDKN1A CFH CTNNB1 TNF XPC HIF1A FOXO3 ICAM1 NDRG1 DLL4 CCAR2 ACAN ADAMTS5 WRN HSF1 CCND1 TERT CDH1 MYC NBN COL10A1 MCL1
1.8109969,4.786216,SIRT1 mouse,SMAD3 SREBF1 PARP1 SIRT6 TRP53 NR0B2 MMP9 DKK1 HCRTR2 MMP13 IL6 BCL2L1 PPARG NOX1 CRP RELA ABCB1A SHC1 NR1I2 UCP2 SCNN1A RETN BCLAF1 TIMP1 RICTOR HES1
5.7823057,7.6547375,SIX1 mouse,DUSP6 MYOG VEGFC MYOD1 SIX2 MTOR PAX2 CCNA2 SALL1 CCND1 NEUROG1 MYF5 NEUROD1 ATOH1
